Degree_difference,Max_degree,Avg_degree,MIN_distance,Avg_cluster_coef,Avg_jaccard,Hyper_jaccard,Adamic_adar
11,15,10.333333333333334,1,0.3083028083028083,0.21581828133552272,0.08108108108108109,366.750855951878
3,21,19.5,2,0.07793522267206478,0.0,0.0,1096.3377653425796
56,76,40.0,1,0.11889724320938744,0.08026853136076438,0.0,505.84989425673774
47,52,21.666666666666668,1,0.3251131221719457,0.17815371762740184,0.05084745762711865,714.4120061454722
4,6,4.0,2,0.06666666666666667,0.0,0.0,10.5654359805406
3,33,31.5,2,0.04599641124948922,0.0,0.0,919.84103703721
0,78,78.0,7,0.06133672011452068,0.011428571428571429,0.011428571428571429,1951.9757053188516
21,22,9.0,1,0.08224890029325513,0.012195121951219511,0.0,2.3550610882581617
75,89,40.666666666666664,2,0.08856831027511629,0.006231073841136733,0.0,378.8441839406077
47,48,19.4,1,0.5662655356813572,0.03717948717948718,0.0,0.0
28,32,18.0,7,0.2024621212121212,0.02631578947368421,0.02631578947368421,414.25647872197993
4,6,4.0,7,0.8195402298850575,0.022222222222222223,0.022222222222222223,1030.2949468122447
6,23,20.0,7,0.056445623342175066,0.01818181818181818,0.01818181818181818,1555.6346384137476
8,13,9.0,1,0.8,0.42857142857142855,0.42857142857142855,3.381685319554487
0,4,4.0,2,0.22727272727272727,0.0,0.0,45.80508095761536
18,25,14.666666666666666,1,0.29327770994437663,0.2429617117117117,0.10526315789473684,620.1899190039812
4,6,4.0,7,0.5,0.14285714285714285,0.14285714285714285,1018.1733071566342
12,18,12.0,1,0.24404761904761904,0.20833333333333334,0.20833333333333334,731.2204993745808
24,30,14.333333333333334,1,0.12316441728206434,0.017094017094017092,0.0,39.76846432943533
30,33,14.333333333333334,1,0.4111756355658795,0.08944326990838619,0.02,416.77673379035394
22,26,15.0,2,0.315578231292517,0.0,0.0,433.4624715908332
42,50,23.666666666666668,1,0.20753801494974045,0.10378724589250904,0.029411764705882353,1195.3382652689304
14,19,12.0,2,0.30845648604269293,0.0,0.0,404.94586516502795
0,0,0.0,7,0.0,0.0,0.0,0.0
44,46,13.8,1,0.3531826653210658,0.004400386847195357,0.0,0.9676890954631463
2,7,6.0,2,0.19343434343434343,0.0,0.0,264.08617438005535
2,5,4.0,1,0.5311688311688312,0.4444444444444444,0.4444444444444444,942.2968136911513
5,6,3.5,2,0.26666666666666666,0.0,0.0,0.3001016285004131
1,2,1.5,2,0.16666666666666666,0.0,0.0,0.0
1,2,1.5,2,0.16666666666666666,0.0,0.0,1.1070052651759394
4,12,10.0,2,0.13995726495726496,0.0,0.0,54.79352270087489
4,18,16.0,2,0.03207227555053642,0.0,0.0,250.48700320735648
64,67,24.25,1,0.22377310628892907,0.0866594398067993,0.0,194.05305643261195
18,41,31.0,1,0.1874476777702584,0.11056437907742937,0.00847457627118644,563.8265009980162
8,10,6.0,1,0.31666666666666665,0.1111111111111111,0.1111111111111111,399.10560522951124
3,8,6.5,2,0.30954545454545457,0.0,0.0,230.38687633893585
49,53,19.25,1,0.12737121034993373,0.10254315401374225,0.0,230.03302891384098
44,51,34.0,1,0.22147156417750066,0.23228297910501303,0.058823529411764705,438.10523410936315
6,13,10.0,2,0.07324561403508772,0.0,0.0,1803.5051016442026
18,20,11.0,2,0.03561253561253561,0.0,0.0,196.5825429939979
46,53,27.333333333333332,1,0.2396186964814416,0.1676514579353444,0.0875,694.8589118764246
0,3,3.0,7,0.44999999999999996,0.1111111111111111,0.1111111111111111,84.8038025267334
22,28,19.333333333333332,1,0.2643716931216931,0.17412554656440973,0.09183673469387756,1945.2513395251303
44,45,23.0,1,0.5350156494522692,0.0136986301369863,0.0136986301369863,674.5003891290925
20,34,24.0,2,0.12650454121042357,0.0,0.0,272.7686659933633
11,15,9.5,2,0.14166666666666666,0.0,0.0,42.835369552704826
38,124,105.0,7,0.11391201187495929,0.004291845493562232,0.004291845493562232,2530.5782893525848
44,45,23.0,1,0.5408536585365854,0.047619047619047616,0.047619047619047616,632.9248683198309
32,39,23.0,7,0.1691919191919192,0.017857142857142856,0.017857142857142856,996.1975886310667
31,51,34.333333333333336,1,0.09768796954417514,0.05429151061173534,0.008620689655172414,793.2051359643924
2,3,2.0,2,0.3333333333333333,0.0,0.0,22.385241232332657
11,25,19.5,7,0.10704125177809388,0.017543859649122806,0.017543859649122806,809.3566399041779
7,10,7.333333333333333,1,0.6156966490299823,0.5711711711711711,0.4473684210526316,1286.9450892291813
24,28,14.0,1,0.2665383292318277,0.0909090909090909,0.0,42.98075515844616
56,57,16.6,1,0.08800946027039429,0.002247191011235955,0.0,0.8224328613244694
6,11,8.0,2,0.2635836385836386,0.0,0.0,37.93390384921805
1,3,2.5,7,0.5,0.16666666666666666,0.16666666666666666,4195.650017725809
13,20,13.5,2,0.03764351590438547,0.0,0.0,349.3117807282784
2,5,4.0,1,0.5,0.6,0.6,403.70854568035605
11,22,16.5,1,0.09362535612535612,0.10256410256410256,0.10256410256410256,803.9490215620997
105,117,47.333333333333336,1,0.0916567005649781,0.002044989775051125,0.0,529.2383227565252
1,4,3.5,2,0.3833333333333333,0.0,0.0,3.7693952546031353
3,4,2.5,7,0.5,0.2,0.2,414.45538614377557
7,22,19.333333333333332,1,0.11797720797720797,0.021164021164021163,0.0,349.95480033854227
1,3,2.5,7,0.6666666666666666,0.14285714285714285,0.14285714285714285,550.4151588671585
4,10,8.0,7,0.2043859649122807,0.03571428571428571,0.03571428571428571,252.4283710540457
5,25,22.5,7,0.053736772486772486,0.034482758620689655,0.034482758620689655,447.445903428523
175,202,94.0,1,0.05876205632654496,0.01713997517070143,0.0,1857.568399147679
43,75,53.5,1,0.07935778591082734,0.045454545454545456,0.045454545454545456,2841.52097209187
10,24,19.0,2,0.39551309818810343,0.0,0.0,1397.654370095708
26,43,30.0,1,0.07708957708957709,0.030927835051546393,0.030927835051546393,1387.2964428488344
10,16,11.0,1,0.2720588235294118,0.04,0.04,517.6690250819634
9,12,7.5,7,0.17575757575757578,0.0625,0.0625,185.90540332963528
9,61,56.5,7,0.40520646927180504,0.008130081300813009,0.008130081300813009,1231.2556608375469
8,60,56.0,7,0.3658537934566064,0.011976047904191617,0.011976047904191617,2301.219620679153
19,21,11.5,2,0.023715415019762844,0.0,0.0,26.74929444855921
66,72,39.0,1,0.15167878158532364,0.02702702702702703,0.02702702702702703,2457.7782220704203
12,15,9.0,2,0.3133004926108375,0.0,0.0,169.84779699352748
77,87,41.84615384615385,1,0.3584223427819506,0.2745118678895903,0.003134796238244514,560.7571301021152
12,14,8.0,2,0.635,0.0,0.0,19.835631915760263
12,12,6.0,7,0.13333333333333333,0.0,0.0,0.0
4,7,5.0,7,0.2361111111111111,0.08333333333333333,0.08333333333333333,260.8369108672925
17,21,11.333333333333334,1,0.30657342657342657,0.13994828700711057,0.029411764705882353,294.7747113759881
2,14,13.0,1,0.17884615384615385,0.07692307692307693,0.07692307692307693,963.5737527275695
1,4,3.5,1,0.4666666666666667,0.5,0.5,122.15970913569939
5,14,11.5,7,0.43419287069666573,0.03076923076923077,0.03076923076923077,987.2774321931652
18,21,9.333333333333334,1,0.3212121212121212,0.12066352066352067,0.02631578947368421,657.0466648412079
47,56,32.5,2,0.12311939268461007,0.0,0.0,600.4618703939213
21,23,11.333333333333334,1,0.12372812372812374,0.07393483709273183,0.0,186.87305785121495
10,12,7.0,1,0.4125,0.17647058823529413,0.17647058823529413,797.2854886092143
20,28,21.333333333333332,1,0.12134830683217779,0.08944658944658945,0.0,360.704063168228
13,14,8.0,2,0.05445665445665446,0.0,0.0,15.46798439929481
98,102,45.0,1,0.09306526806526806,0.016464299757277964,0.0,996.1242587031849
3,22,20.5,7,0.12063492063492064,0.015873015873015872,0.015873015873015872,1818.4447116563067
49,87,61.0,1,0.08704953055881963,0.062064010471848806,0.023121387283236993,1329.705127696723
3,5,3.5,7,0.0,0.16666666666666666,0.16666666666666666,2719.199089247308
26,30,17.0,7,0.2676923076923077,0.10714285714285714,0.10714285714285714,202.43397499211952
10,15,10.0,1,0.2038961038961039,0.037037037037037035,0.037037037037037035,709.091183147678
76,83,45.0,7,0.28412135331180177,0.02727272727272727,0.02727272727272727,1048.8155227753307
30,38,16.75,1,0.24032839154337454,0.1356916099773243,0.0,83.1107641816238
15,22,14.5,2,0.16719367588932807,0.0,0.0,438.72548414952473
10,13,7.8,1,0.4964957264957265,0.2768797134238311,0.0,89.73864851531302
5,8,5.5,2,0.03787878787878788,0.0,0.0,2.111148312912485
95,100,52.5,1,0.2858647154796391,0.041379310344827586,0.041379310344827586,1286.2506194415462
5,6,3.5,2,0.625,0.0,0.0,260.268100184895
48,70,46.0,7,0.5374865426314273,0.0078125,0.0078125,1622.4874860754546
13,18,10.666666666666666,1,0.3512265512265513,0.15192307692307694,0.06451612903225806,227.85826492957554
3,9,7.5,7,0.36445740544361965,0.015625,0.015625,966.3987970999705
23,40,28.5,2,0.06325426171148471,0.0,0.0,1271.3002676527176
3,9,7.5,2,0.10317460317460317,0.0,0.0,293.12829315261416
13,29,22.5,1,0.138067309035051,0.15217391304347827,0.15217391304347827,888.651170873241
12,34,27.0,1,0.08973086847471083,0.294861876870055,0.04,949.0511773152268
1,14,13.5,7,0.07142857142857142,0.037037037037037035,0.037037037037037035,612.8693913516523
33,37,20.5,2,0.15398860398860398,0.0,0.0,115.95955432853937
1,10,9.5,7,0.296969696969697,0.125,0.125,425.5241793867617
21,30,17.666666666666668,1,0.19820519076854762,0.015432098765432098,0.0,329.70463025657637
111,113,36.0,1,0.2657908907880736,0.13465364050179715,0.006535947712418301,797.3462923337066
67,71,37.5,7,0.17281553398058253,0.009259259259259259,0.009259259259259259,469.2522076169361
0,3,3.0,7,0.2833333333333333,0.1,0.1,777.4789606830192
4,12,10.0,7,0.16161616161616163,0.10526315789473684,0.10526315789473684,519.3677548781811
1,5,4.5,7,0.49067599067599066,0.043478260869565216,0.043478260869565216,478.0754230284925
5,5,2.5,7,0.1,0.0,0.0,0.0
46,89,66.0,1,0.05901875901875902,0.012658227848101266,0.012658227848101266,2538.7250117640215
14,27,20.0,7,0.13577235772357724,0.017857142857142856,0.017857142857142856,1414.780495283771
6,8,5.25,1,0.32579365079365086,0.049999999999999996,0.0,20.880326503959616
7,21,17.5,7,0.15630630630630632,0.01639344262295082,0.01639344262295082,793.1272397436602
5,9,6.5,7,0.35105820105820107,0.02702702702702703,0.02702702702702703,3016.9658433931518
2,18,17.0,2,0.16457319770013268,0.0,0.0,1080.7077755423552
0,8,8.0,7,0.24358974358974358,0.04,0.04,1363.633109678788
54,71,44.0,2,0.4733164983164983,0.0,0.0,1176.1017226008985
12,14,4.4,1,0.5289710763394974,0.0,0.0,0.0
6,6,3.0,7,0.14285714285714285,0.0,0.0,0.0
16,18,9.666666666666666,1,0.3876727137596703,0.3088888888888889,0.12,240.1109587903834
17,95,86.5,7,0.4904754274591192,0.16666666666666666,0.16666666666666666,2146.2720167694683
0,2,2.0,7,0.5,0.2,0.2,938.8675766836924
4,22,20.0,2,0.07533868092691623,0.0,0.0,649.7022474443436
17,19,10.0,1,0.31555265784474706,0.05982905982905983,0.0,125.716983165721
14,18,10.333333333333334,1,0.23616198616198616,0.17901234567901234,0.08823529411764706,343.836958384306
26,30,20.0,1,0.2066253024507294,0.03507434235608082,0.0,317.49931680723313
14,107,100.0,7,0.3556736903636398,0.024539877300613498,0.024539877300613498,1880.091294742324
29,32,17.5,2,0.01684088269454123,0.0,0.0,95.79108420523808
11,13,5.0,1,0.11931818181818182,0.0,0.0,0.6734497373026135
1,18,17.5,2,0.1892656402737048,0.0,0.0,630.4625495523512
321,326,165.5,7,0.13845274060302837,0.00516795865633075,0.00516795865633075,2505.6320235466774
12,16,10.0,2,0.1955128205128205,0.0,0.0,70.26867706561688
2,15,14.0,7,0.21681096681096682,0.02040816326530612,0.02040816326530612,405.842528327706
1,3,2.5,7,0.75,0.1111111111111111,0.1111111111111111,225.80253947555548
10,18,13.0,7,0.07840909090909091,0.023255813953488372,0.023255813953488372,288.44913389499015
14,19,14.0,1,0.17031450756940955,0.08772609819121446,0.022727272727272728,290.02517772372533
1,16,15.5,7,0.1989465871818813,0.01639344262295082,0.01639344262295082,1558.349032682251
7,7,3.5,7,0.17543859649122806,0.0,0.0,0.0
29,31,16.5,2,0.21642512077294684,0.0,0.0,41.32029813398126
53,55,20.333333333333332,1,0.29375375375375373,0.008771929824561403,0.0,11.168984309132862
9,12,7.0,1,0.21248196248196247,0.0,0.0,20.84312147675157
131,135,40.1,1,0.19796052061857436,0.04307244164366256,0.0,93.32635107240114
2,13,12.0,2,0.4069877490930123,0.0,0.0,535.0009450103605
92,102,53.333333333333336,1,0.057072162320708074,0.023498254484169978,0.0,1254.4916888525331
5,9,6.5,2,0.23717948717948717,0.0,0.0,61.14898877610763
0,1,1.0,2,1.0,0.0,0.0,0.22509081678177853
12,15,8.75,1,0.15357142857142855,0.02821198527720267,0.0,224.21953994424652
3,6,4.5,7,0.22619047619047616,0.09090909090909091,0.09090909090909091,458.23250075715146
18,19,10.0,1,0.5303030303030303,0.043478260869565216,0.043478260869565216,703.5218690758892
44,47,25.0,2,0.030194805194805194,0.0,0.0,20.537167680652406
10,12,7.0,2,0.3159340659340659,0.0,0.0,120.12985359565307
6,8,5.0,2,0.10909090909090909,0.0,0.0,44.98011497467757
21,22,13.666666666666666,1,0.12682715199877673,0.029239766081871343,0.0,0.0
15,25,17.5,7,0.14168529431687327,0.017241379310344827,0.017241379310344827,825.6937550075588
18,23,13.333333333333334,1,0.1719692393376604,0.0,0.0,190.29486655443355
18,19,10.0,2,0.06666666666666667,0.0,0.0,0.0
8,23,19.0,2,0.23002773088979986,0.0,0.0,1278.9290070942434
7,10,6.5,1,0.15303030303030304,0.0625,0.0625,233.8633820653249
9,12,7.5,2,0.425,0.0,0.0,85.62687808836341
30,55,40.0,7,0.08021759344934966,0.03636363636363636,0.03636363636363636,940.4502765565921
46,51,28.0,1,0.13454398708635995,0.046153846153846156,0.046153846153846156,1232.5289817283017
14,19,13.0,1,0.2246673080006413,0.11877226369979993,0.06,711.3503678211301
2,4,3.0,2,0.5833333333333334,0.0,0.0,0.3459762562611936
3,5,3.5,2,0.03333333333333333,0.0,0.0,13.171898953981259
3,18,16.5,2,0.03997741389045737,0.0,0.0,376.4718546152464
1,3,2.5,2,0.25,0.0,0.0,5.805736882501271
21,22,13.2,1,0.2072766974908536,0.08945568491442876,0.0,1.903804174317431
2,3,1.6,1,0.2,0.0,0.0,0.0
8,13,9.0,7,0.23966165413533835,0.037037037037037035,0.037037037037037035,1676.770613044861
12,29,23.0,7,0.07448061683443992,0.019230769230769232,0.019230769230769232,1297.8297615191152
2,2,1.0,7,0.0,0.0,0.0,0.0
35,53,34.666666666666664,1,0.05797849787619608,0.017436063276470747,0.0,783.5737357360504
78,91,42.0,1,0.06215395295185627,0.0,0.0,475.1815307769535
58,59,30.0,2,0.03215686274509804,0.0,0.0,0.8415721071852287
9,15,10.5,2,0.2967011545958914,0.0,0.0,842.6728666284083
15,20,12.5,2,0.05582010582010582,0.0,0.0,57.397638068435796
9,22,17.5,7,0.13900459705413265,0.018867924528301886,0.018867924528301886,1142.5146075512687
92,114,53.333333333333336,2,0.24516924549182614,0.0028011204481792717,0.0,506.21050938594556
1,4,3.5,2,0.5,0.0,0.0,0.0
21,27,14.0,1,0.11868803710908973,0.0270878721859114,0.0,91.6043554608145
6,31,28.0,7,0.0689121176926055,0.011627906976744186,0.011627906976744186,2278.1488769632047
15,19,9.555555555555555,1,0.18866660368585916,0.013992462972742252,0.0,0.18838537485394247
19,19,7.8,1,0.023523809523809523,0.005263157894736842,0.0,0.0
6,28,25.0,7,0.0766920979256672,0.015384615384615385,0.015384615384615385,1746.1654742643475
9,18,13.0,1,0.05165185691501481,0.05524475524475525,0.0,263.5649612145257
49,56,31.5,7,0.12387482419127989,0.011363636363636364,0.011363636363636364,1113.8561973529804
7,25,21.5,7,0.20099054114399384,0.02531645569620253,0.02531645569620253,1286.0577817209657
6,7,4.0,2,0.0,0.0,0.0,2.792649125311329
71,179,143.5,7,0.26255003786649356,0.04201680672268908,0.04201680672268908,1864.5663244535676
15,21,15.666666666666666,1,0.25863826232247283,0.15353037766830868,0.047619047619047616,242.95599817505183
5,10,7.5,2,0.12747252747252746,0.0,0.0,18.55883435793009
5,9,6.5,2,0.4388888888888889,0.0,0.0,1.8440890956080545
16,21,13.0,7,0.27659863945578234,0.017857142857142856,0.017857142857142856,477.4822686580941
6,10,7.0,1,0.2882205513784461,0.02796934865900383,0.0,210.60524170509586
14,19,12.0,7,0.09307692307692308,0.06896551724137931,0.06896551724137931,120.72362993683835
5,13,10.5,2,0.1,0.0,0.0,947.1822640073585
4,6,4.0,2,0.40909090909090906,0.0,0.0,49.41713841528068
1,3,2.5,1,0.5,0.2,0.2,348.15765950829206
75,179,141.5,7,0.3170444198889655,0.018072289156626505,0.018072289156626505,1639.7341186876577
1,6,5.5,7,0.2271062271062271,0.05,0.05,283.24531790412095
11,21,15.5,2,0.08333333333333333,0.0,0.0,213.6116910895286
27,29,15.5,2,0.0453781512605042,0.0,0.0,22.660433700273995
100,115,48.666666666666664,1,0.24197438554758777,0.08068181818181817,0.031746031746031744,629.3703842417618
1,3,2.5,1,0.25,0.16666666666666666,0.16666666666666666,32.66601931762557
10,56,51.0,7,0.1415404945945228,0.0072992700729927005,0.0072992700729927005,2660.99831179787
18,29,20.0,2,0.10508560508560508,0.0,0.0,623.7806913182591
59,73,43.5,7,0.10898259896688804,0.03571428571428571,0.03571428571428571,1123.9450087953421
8,9,4.666666666666667,1,0.42893772893772897,0.018518518518518517,0.0,2.0731072522187475
10,30,25.0,2,0.12705753882224471,0.0,0.0,587.556582485166
16,42,34.0,7,0.06124875807252857,0.010752688172043012,0.010752688172043012,1504.6099899098792
20,28,14.666666666666666,1,0.35302298345776606,0.34722222222222227,0.16666666666666666,274.15370660888186
22,26,16.0,1,0.04572051042639278,0.041666666666666664,0.0,78.76312621109595
1,1,0.5,7,0.0,0.0,0.0,0.0
7,12,9.333333333333334,1,0.30102178523231155,0.16516893068617208,0.034482758620689655,214.8909617531133
71,87,55.333333333333336,1,0.10639252619026739,0.08167237741601734,0.038461538461538464,1540.1831452227107
1,2,1.75,1,0.08333333333333333,0.08333333333333333,0.0,0.0
9,16,11.5,1,0.17041062801932366,0.030303030303030304,0.030303030303030304,224.13704178921984
59,88,58.5,7,0.11578072862267391,0.005128205128205128,0.005128205128205128,1851.0224632204493
5,14,11.5,7,0.07916666666666666,0.04,0.04,219.57730813231535
43,48,26.5,2,0.2692307692307692,0.0,0.0,828.472661911901
22,28,17.0,1,0.07790346907993967,0.028511303511303515,0.0,240.8443885834842
4,13,11.0,1,0.1813186813186813,0.17647058823529413,0.17647058823529413,92.1054450171585
13,17,11.0,2,0.2036578374039674,0.014492753623188406,0.0,67.6564855541459
3,4,2.25,1,0.041666666666666664,0.0,0.0,0.0
2,11,10.0,2,0.29312252964426877,0.0,0.0,449.9131009089768
4,5,3.0,2,0.05,0.0,0.0,0.0
12,29,23.0,2,0.06478145510403575,0.0,0.0,595.0951445005893
70,73,27.8,1,0.17427358710940796,0.07527982329292174,0.0,183.50101361848323
2,10,9.0,7,0.3036130536130536,0.041666666666666664,0.041666666666666664,4139.7248240758145
6,24,21.0,2,0.08126273451350852,0.0,0.0,944.643349407536
2,3,2.0,2,0.5,0.0,0.0,0.0
14,18,10.333333333333334,7,0.22944925444925446,0.022342342342342347,0.0,96.07633025792592
4,21,19.0,7,0.05458089668615984,0.06976744186046512,0.06976744186046512,725.3004548871548
5,8,5.5,2,0.17222222222222222,0.0,0.0,26.917941932448286
6,7,4.0,1,0.5238095238095238,0.125,0.125,116.42213842685584
13,18,13.0,1,0.1684144072301967,0.034188034188034185,0.0,121.93051665855833
20,22,12.0,2,0.05258467023172905,0.0,0.0,0.0
5,7,4.5,2,0.6060606060606061,0.0,0.0,177.84660549934344
39,42,22.5,7,0.2148809523809524,0.014492753623188406,0.014492753623188406,522.1408520400596
1,6,5.5,2,0.07272727272727272,0.0,0.0,93.68485247030115
36,36,18.0,7,0.03768115942028986,0.0,0.0,0.0
9,12,6.333333333333333,1,0.04798534798534799,0.018518518518518517,0.0,32.95971330648302
104,112,45.666666666666664,1,0.14133913700967618,0.0980539522206189,0.025423728813559324,1226.566925306858
77,89,50.5,2,0.1507158476085115,0.0,0.0,306.5185122083269
1,4,3.5,2,0.15,0.0,0.0,37.944428051970824
1,21,20.5,1,0.1962861699703805,0.1388888888888889,0.1388888888888889,551.3678916868977
9,18,12.25,1,0.35239558956420036,0.1826007903308011,0.031746031746031744,444.85326347793807
2,9,8.0,2,0.21060606060606057,0.0,0.0,36.61455417489881
3,4,2.5,7,0.6666666666666666,0.16666666666666666,0.16666666666666666,969.4583711432849
2,3,2.0,2,0.25,0.0,0.0,62.5648508974712
11,15,9.5,2,0.08676470588235294,0.0,0.0,57.317512427280995
11,14,7.333333333333333,1,0.3782828282828283,0.1762007833436405,0.058823529411764705,255.21575124085854
16,21,14.666666666666666,1,0.22042510490786352,0.1011979259789022,0.02,287.7891244024296
78,81,37.666666666666664,1,0.14856078109090157,0.039208691824970894,0.0,331.32224200784947
7,12,8.5,7,0.16849816849816848,0.05263157894736842,0.05263157894736842,248.62061927514176
22,86,75.0,7,0.029053399601344808,0.011627906976744186,0.011627906976744186,2738.9746874899856
50,60,30.666666666666668,1,0.08526775498270729,0.07275132275132275,0.0,567.3220219618289
4,5,2.5,1,0.38492063492063494,0.04,0.0,0.0
10,12,7.0,1,0.2761904761904762,0.058823529411764705,0.058823529411764705,479.0340999192404
3,5,3.0,1,0.022222222222222223,0.0,0.0,1.2037318370440322
101,121,55.666666666666664,1,0.22141643126595248,0.11661718398560504,0.014925373134328358,683.6062012870872
8,10,6.0,1,0.2222222222222222,0.08333333333333333,0.08333333333333333,53.2152409908558
33,41,24.5,7,0.12564102564102564,0.02040816326530612,0.02040816326530612,250.44423591037562
11,11,5.5,7,0.015151515151515152,0.0,0.0,0.0
38,43,24.0,2,0.08789198606271777,0.0,0.0,138.4999557461017
5,8,5.5,1,0.2111111111111111,0.08333333333333333,0.08333333333333333,243.82649085959204
4,6,4.0,1,0.3833333333333333,0.25,0.25,47.025934846787266
40,45,25.0,1,0.17324625060474116,0.03508771929824561,0.03508771929824561,952.210939408275
19,29,20.666666666666668,1,0.25123078278489935,0.2210526315789474,0.14130434782608695,1242.2565724540977
27,34,20.5,1,0.09131823461091754,0.02040816326530612,0.02040816326530612,441.0835563317601
120,134,75.45454545454545,1,0.4295565957825978,0.37752536661616687,0.024896265560165973,916.4105111570249
1,1,0.5,7,0.0,0.0,0.0,0.0
2,18,17.0,7,0.21578557312252966,0.017857142857142856,0.017857142857142856,640.096355826007
2,3,2.0,2,0.3472222222222222,0.0,0.0,3.674535315766354
9,10,5.5,2,0.05454545454545454,0.0,0.0,19.24406386810358
2,3,2.0,2,0.0,0.0,0.0,0.0
0,2,2.0,1,0.0,0.0,0.0,1.7869573138148709
6,13,10.0,7,0.16996336996336997,0.0625,0.0625,585.1459957464148
5,16,13.5,7,0.1506578947368421,0.029411764705882353,0.029411764705882353,315.534977089904
6,11,8.0,2,0.06363636363636363,0.0,0.0,355.65072630189667
11,24,18.5,7,0.3801346801346801,0.02040816326530612,0.02040816326530612,1269.4252914373715
11,12,6.5,2,0.5151515151515151,0.0,0.0,38.81514033423703
346,372,113.625,1,0.15256851408980576,0.1165276480738502,0.0047562425683709865,1546.9983307767495
33,35,18.5,1,0.2119950662966389,0.02,0.02,446.66704870063745
93,97,34.75,1,0.2305214055458702,0.052770066598319836,0.0,308.1314626345474
1,9,8.5,7,0.04512987012987013,0.05555555555555555,0.05555555555555555,2062.383435716104
8,10,6.0,2,0.353030303030303,0.0,0.0,103.36649906105619
217,219,77.0,1,0.18313550880785426,0.00648508430609598,0.0,21.040954048959254
2,7,6.0,1,0.26483516483516484,0.13636363636363635,0.13636363636363635,269.75474814655126
10,16,11.0,7,0.21356421356421357,0.02127659574468085,0.02127659574468085,1943.266208822606
10,16,11.0,2,0.2542166226376753,0.0,0.0,376.9348893219685
86,94,51.0,7,0.023377797721030158,0.01834862385321101,0.01834862385321101,1197.883120278326
8,11,6.25,1,0.1193019943019943,0.0,0.0,2.3015849707640688
57,86,57.5,1,0.058721385004227536,0.00684931506849315,0.00684931506849315,2232.9165829757176
6,12,9.333333333333334,1,0.33501683501683505,0.22426470588235295,0.05,298.3709489579148
5,21,18.5,2,0.14085094549499444,0.0,0.0,761.0154428849825
19,22,12.5,2,0.17457180500658762,0.0,0.0,129.41877414711755
2,18,17.333333333333332,1,0.0913951545530493,0.08676470588235295,0.0,353.09213741141156
1,18,17.5,2,0.0825506072874494,0.0,0.0,778.8221705066229
39,45,22.25,1,0.16468186709712135,0.028806584362139915,0.0,29.62442763064289
22,29,15.666666666666666,1,0.15218007798652958,0.12997362687765165,0.024390243902439025,247.52353594477955
4,6,4.0,2,0.5657407407407408,0.0196078431372549,0.0,48.31282790988754
52,73,47.0,1,0.09606065309430806,0.034782608695652174,0.034782608695652174,1976.374207387494
3,18,16.5,2,0.057679738562091507,0.0,0.0,600.7651183732273
23,26,14.5,2,0.05587121212121212,0.0,0.0,98.87620129775145
19,20,10.5,2,0.1282051282051282,0.0,0.0,77.07017890282721
5,14,11.5,2,0.1649425287356322,0.0,0.0,744.1754936278306
7,14,10.5,2,0.06985294117647059,0.0,0.0,156.99007268041495
134,141,74.0,7,0.11664465478024799,0.01092896174863388,0.01092896174863388,2485.16376760631
32,39,19.666666666666668,1,0.12689483742115323,0.03487289652703186,0.0,197.89741790228953
3,5,3.5,2,0.2857142857142857,0.0,0.0,0.43429448190325176
1,4,3.5,2,0.43333333333333335,0.0,0.0,158.2241730506677
114,114,18.272727272727273,7,0.13487272938132683,0.0050202899384114204,0.0,0.0
60,71,40.5,1,0.12577351416817475,0.09854909634238601,0.006369426751592357,756.0041894131823
4,9,7.666666666666667,1,0.19553376906318085,0.04545454545454545,0.0,47.48938724138917
1,7,6.5,7,0.3035714285714286,0.047619047619047616,0.047619047619047616,596.853905543585
23,25,13.5,2,0.5519203413940256,0.0,0.0,72.52778656568567
2,3,2.0,2,0.0,0.0,0.0,0.0
12,13,5.333333333333333,1,0.5299145299145299,0.13333333333333333,0.0,0.28853900817779266
4,7,5.0,1,0.3460317460317461,0.21666666666666667,0.08333333333333333,355.23870902649594
21,23,12.5,2,0.2846320346320346,0.0,0.0,30.588350191013102
4,10,8.0,7,0.2572362278244631,0.04,0.04,1907.5957006130973
19,33,23.5,7,0.07778405169709518,0.014925373134328358,0.014925373134328358,1594.8272345169614
1,8,7.5,1,0.2585858585858586,0.16666666666666666,0.16666666666666666,337.661928323018
7,8,5.25,1,0.33214285714285713,0.010416666666666666,0.0,0.9508659130192045
42,52,37.666666666666664,1,0.07721945091534436,0.062143731892207794,0.0,515.0843584137073
46,48,18.333333333333332,1,0.3637009189640768,0.053366174055829226,0.0,353.25067057819217
3,6,4.5,1,0.6904761904761905,0.375,0.375,303.9763352375161
96,97,33.333333333333336,1,0.5684268426842684,0.07313976872800403,0.0,686.0209079805737
5,7,4.0,1,0.6955761491542476,0.6020334059549746,0.45714285714285713,1759.7518902987722
2,38,37.0,7,0.09882983095016686,0.031578947368421054,0.031578947368421054,1539.1118578449193
13,26,19.5,7,0.10428392745465916,0.018867924528301886,0.018867924528301886,467.78345388797203
22,32,23.666666666666668,1,0.0909126070416393,0.09893239592487713,0.014084507042253521,634.9471074902573
7,15,11.5,7,0.09393939393939393,0.037037037037037035,0.037037037037037035,1902.074704095835
17,20,9.666666666666666,1,0.2777504105090312,0.07461713913326816,0.0,58.33586811770313
